index,data_type,data_name,count,label,probability
30602,uint256,lastBlock_f3,2,-1,0.0
30603,uint256,lastBlock_f4,2,-1,0.0
30604,uint256,lastBlock_f5,2,-1,0.0
30605,uint256,lastBlock_f6,2,-1,0.0
30606,uint256,lastBlock_f7,2,-1,0.0
30607,uint256,lastBlock_f8,2,-1,0.0
30608,uint256,lastBlock_f9,2,-1,0.0
30609,uint256,lastBlock_f10,2,-1,0.0
30610,uint256,lastBlock_f11,2,-1,0.0
30611,uint256,lastBlock_f12,2,-1,0.0
30612,uint256,lastBlock_f13,2,-1,0.0
30613,uint256,lastBlock_f14,2,-1,0.0
30614,uint256,lastBlock_f15,2,-1,0.0
30615,uint256,lastBlock_f16,2,-1,0.0
30616,uint256,lastBlock_f17,2,-1,0.0
30617,uint256,lastBlock_f18,2,-1,0.0
30618,uint256,lastBlock_f19,2,-1,0.0
30619,uint256,lastBlock_f0Hash_uint256,2,-1,0.0
30620,uint256,lastBlock_f1Hash_uint256,2,-1,0.0
30621,uint256,lastBlock_f2Hash_uint256,2,-1,0.0
30622,uint256,lastBlock_f3Hash_uint256,2,-1,0.0
30623,uint256,lastBlock_f4Hash_uint256,2,-1,0.0
30624,uint256,lastBlock_f5Hash_uint256,2,-1,0.0
30625,uint256,lastBlock_f6Hash_uint256,2,-1,0.0
30626,uint256,lastBlock_f7Hash_uint256,2,-1,0.0
30627,uint256,lastBlock_f8Hash_uint256,2,-1,0.0
30628,uint256,lastBlock_f9Hash_uint256,2,-1,0.0
30629,uint256,lastBlock_f10Hash_uint256,2,-1,0.0
30630,uint256,lastBlock_f11Hash_uint256,2,-1,0.0
30631,uint256,lastBlock_f12Hash_uint256,2,-1,0.0
30632,uint256,lastBlock_f13Hash_uint256,2,-1,0.0
30633,uint256,lastBlock_f14Hash_uint256,2,-1,0.0
30634,uint256,lastBlock_f15Hash_uint256,2,-1,0.0
30635,uint256,lastBlock_f16Hash_uint256,2,-1,0.0
30636,uint256,lastBlock_f17Hash_uint256,2,-1,0.0
30637,uint256,lastBlock_f18Hash_uint256,2,-1,0.0
30638,uint256,lastBlock_f19Hash_uint256,2,-1,0.0
30639,uint256,deathData_f0,2,-1,0.0
30640,uint256,deathData_f1,2,-1,0.0
30641,uint256,deathData_f2,2,-1,0.0
30642,uint256,deathData_f3,2,-1,0.0
30643,uint256,deathData_f4,2,-1,0.0
30644,uint256,deathData_f5,2,-1,0.0
30645,uint256,deathData_f6,2,-1,0.0
30646,uint256,deathData_f7,2,-1,0.0
30647,uint256,deathData_f8,2,-1,0.0
30648,uint256,deathData_f9,2,-1,0.0
30649,uint256,deathData_f10,2,-1,0.0
30650,uint256,deathData_f11,2,-1,0.0
30651,uint256,deathData_f12,2,-1,0.0
30652,uint256,deathData_f13,2,-1,0.0
30653,uint256,deathData_f14,2,-1,0.0
30654,uint256,deathData_f15,2,-1,0.0
30655,uint256,deathData_f16,2,-1,0.0
30656,uint256,deathData_f17,2,-1,0.0
30657,uint256,deathData_f18,2,-1,0.0
30658,uint256,deathData_f19,2,-1,0.0
30659,user_define_contract,vaultContract,8,6102,0.0
30660,mapping_type_static,orderLender,12,4192,0.0
30661,mapping_type_dynamic,orderList,1,-1,0.0
30662,address,joule,1,-1,0.0
30663,mapping_type_static,usersReward,1,-1,0.0
30664,address,airdropToken,3,-1,0.0
30665,uint256,tokenDecimalFactor,4,-1,0.0
30666,address,Accessor,1,-1,0.0
30667,mapping_type_static,isWithdraw,1,-1,0.0
30668,bool,isEnd,2,-1,0.0
30669,uint256,lastBuyTime,2,-1,0.0
30670,address,lastBuyer,2,-1,0.0
30671,uint256,nonce_,4,-1,0.0
30672,mapping_type_static,depositFee,1,-1,0.0
30673,user_define_contract,_tokenAddr,1,-1,0.0
30674,mapping_type_dynamic,verifiedUser,3,-1,0.0
30675,uint16,drawCount,1,-1,0.0
30676,uint16,saleCount,1,-1,0.0
30677,array_type_dynamic,TotalPayments,1,-1,0.0
30678,bool,isTokenAlive,2,-1,0.0
30679,uint256,weiMultiplier,1,-1,0.0
30680,mapping_type_static,hasArtist,1,-1,0.0
30681,array_type_dynamic,Sum,1,-1,0.0
30682,address,brickAddress,1,-1,0.0
30683,address,thorMutual,1,-1,0.0
30684,mapping_type_static,Remain,2,-1,0.0
30685,uint8,burnable,2,-1,0.0
30686,uint256,currentChildBlock,1,-1,0.0
30687,uint256,currentDepositBlock,1,-1,0.0
30688,address,victim,2,-1,0.0
30689,mapping_type_static,tokenToStatus,3,-1,0.0
30690,uint256,weiWithdrawn,7,6219,0.0
30691,mapping_type_static,verifiedAccounts,6,6109,0.0
30692,address,ownerPrimary,7,4241,0.0
30693,address,ownerSecondary,7,4242,0.0
30694,mapping_type_static,otherOperators,7,4201,0.0
30695,address,cryptoRomeWallet,5,-1,0.0
30696,uint256,RandomNumber,1,-1,0.0
30697,address,improvementContract,1,-1,0.0
30698,user_define_contract,verificationContract,20,6106,0.0
30699,uint256,closingFee,6,1784,0.0
30700,address,platformFeeAddress,6,4397,0.0
30701,uint256,ChannelCount,1,-1,0.0
30702,user_define_contract,Mytoken,1,-1,0.0
30703,mapping_type_static,_authorizedMinters,4,-1,0.0
30704,bool,isLong,2,-1,0.0
30705,address,returnUserAddress,2,-1,0.0
30706,address,donor,1,-1,0.0
30707,bool,ledTokensAllocated,3,-1,0.0
30708,uint256,outstanding,5,-1,0.0
30709,address,isOwner,3,-1,0.0
30710,uint256,ownerHold,3,-1,0.0
30711,address,isNewOwner,3,-1,0.0
30712,user_define_contract,renderTokenAddress,1,-1,0.0
30713,address,refundAddress,1,-1,0.0
30714,uint256,currentEtherRateInCents,2,-1,0.0
30715,bool,valid,4,-1,0.0
30716,address,targetUser,8,5307,0.0
30717,uint64,actionTime,3,-1,0.0
30718,uint256,amountLimit,5,-1,0.0
30719,uint16,preRate,7,4458,0.0
30720,uint8,affectedCount,7,1130,0.0
30721,bool,initialYear,7,3060,0.0
30722,address,iii,9,3010,0.0
30723,user_define_contract,dynamicCeiling,3,-1,0.0
30724,uint256,numMembers,2,-1,0.0
30725,uint256,votingCost,1,-1,0.0
30726,array_type_dynamic,units,1,-1,0.0
30727,mapping_type_static,payReward,1,-1,0.0
30728,uint256,FeeBalance,1,-1,0.0
30729,uint256,RewardBalance,1,-1,0.0
30730,address,merchant,3,-1,0.0
30731,user_define_contract,m,1,-1,0.0
30732,address,sellableToken,1,-1,0.0
30733,uint256,offThreshold,1,-1,0.0
30734,address,transferFeeAddress,1,-1,0.0
30735,mapping_type_static,freeStorage,1,-1,0.0
30736,mapping_type_static,allowedMultivests,8,1232,0.0
30737,address,fees,5,-1,0.0
30738,uint256,deploymentCost,2,-1,0.0
30739,address,etherHolder,5,-1,0.0
30740,uint256,priceSeed,2,-1,0.0
30741,bool,contractStopped,6,1900,0.0
30742,uint256,amountLevel1,6,1251,0.0
30743,uint256,amountLevel2,6,1252,0.0
30744,uint256,amountLevel3,6,1253,0.0
30745,address,MasterCopy,1,-1,0.0
30746,uint8,isAdvisorsTokensFirstReleased,1,-1,0.0
30747,address,fWallet,1,-1,0.0
30748,address,managerWallet,1,-1,0.0
30749,address,EthBalance,2,-1,0.0
30750,uint256,SellingTokenUnitPrice,1,-1,0.0
30751,uint256,SellingTokenDecimals,1,-1,0.0
30752,uint256,EscrowETHBalance,1,-1,0.0
30753,address,WhoisOwner,1,-1,0.0
30754,bool,isEscrowActive,1,-1,0.0
30755,address,SellingTokenContractAddress,1,-1,0.0
30756,uint256,normalPrice,2,-1,0.0
30757,uint256,lowPrice,1,-1,0.0
30758,array_type_dynamic,totalDebt,1,-1,0.0
30759,uint128,price,2,-1,0.0
30760,uint16,fee,4,-1,0.0
30761,uint256,referralBonusRate,2,-1,0.0
30762,bool,refundEnable,2,-1,0.0
30763,uint128,endTimeIco,1,-1,0.0
30764,uint128,endTimePreIco,1,-1,0.0
30765,mapping_type_static,tokenLimit,10,5510,0.0
30766,uint256,min_risk,4,-1,0.0
30767,mapping_type_static,orderCancelledAmounts,6,4188,0.0
30768,mapping_type_static,orderFilledAmounts,6,4190,0.0
30769,address,earner,1,-1,0.0
30770,address,poolWallet,3,-1,0.0
30771,address,playerA,1,-1,0.0
30772,bool,begun,2,-1,0.0
30773,address,playerB,1,-1,0.0
30774,uint8,isAllowedToPurchase,1,-1,0.0
30775,uint256,start_date,3,-1,0.0
30776,uint256,investor_count,2,-1,0.0
30777,uint256,pendingGas,1,-1,0.0
30778,mapping_type_static,Boolean,12,108,0.0
30779,uint256,bonus2,7,1493,0.0
30780,uint256,bonus1,7,1491,0.0
30781,address,side,1,-1,0.0
30782,address,main,1,-1,0.0
30783,address,sx,3,-1,0.0
30784,address,newVault,5,-1,0.0
30785,uint256,maxFeeRate,15,3723,0.0
30786,uint256,claimStart,1,-1,0.0
30787,uint256,claimEnd,1,-1,0.0
30788,array_type_dynamic,ParticipantCount,1,-1,0.0
30789,uint256,contract_period,1,-1,0.0
30790,uint256,max_bet,1,-1,0.0
30791,uint256,external_to_internal_block_number,4,-1,0.0
30792,uint256,pool_percentage,1,-1,0.0
30793,uint256,minTokensPurchased,2,-1,0.0
30794,mapping_type_static,isPioneer,4,-1,0.0
30795,uint256,totalTokensPurchased,2,-1,0.0
30796,address,CrowdsaleRate,1,-1,0.0
30797,uint256,totalId,2,-1,0.0
30798,uint256,setNewTerrain,1,-1,0.0
30799,uint256,totalGames,1,-1,0.0
30800,uint256,burnableTokens,1,-1,0.0
30801,uint256,upperLimit,3,-1,0.0
30802,uint256,lowerLimit,3,-1,0.0
30803,mapping_type_dynamic,UnlockableTokens,1,-1,0.0
30804,uint8,sale,3,-1,0.0
30805,user_define_contract,ledgerAddress,1,-1,0.0
30806,uint256,managementFee,2,-1,0.0
30807,address,exchangeProvider,4,-1,0.0
30808,uint256,exchangeId,7,2493,0.0
30809,array_type_dynamic,products,8,4559,0.0
30810,uint8,feeMode,18,2563,0.0
30811,user_define_contract,MOT,14,512,0.0
30812,mapping_type_static,UserPrice,1,-1,0.0
30813,uint256,totalWEIRaised,1,-1,0.0
30814,uint256,totalTokensDistributed,1,-1,0.0
30815,mapping_type_static,amountInvested,1,-1,0.0
30816,uint256,amountCollected,4,-1,0.0
30817,uint8,Sale,1,-1,0.0
30818,mapping_type_static,WhitelistAddressisListed,4,-1,0.0
30819,mapping_type_static,hasAddress,1,-1,0.0
30820,mapping_type_static,detectTransferRestriction,3,-1,0.0
30821,mapping_type_static,canRefund,3,-1,0.0
30822,array_type_dynamic,beneficiaryList,1,-1,0.0
30823,uint64,buyPrice,1,-1,0.0
30824,uint64,purchaseLimit,1,-1,0.0
30825,mapping_type_static,unlockDate,1,-1,0.0
30826,uint64,sellPrice,1,-1,0.0
30827,address,renter,3,-1,0.0
30828,uint256,dailyPrice,2,-1,0.0
30829,uint8,lockStatus,2,-1,0.0
30830,uint256,timeStart,4,-1,0.0
30831,uint256,ExecutionFee,1,-1,0.0
30832,bool,depositsEnabled,3,-1,0.0
30833,uint256,totalDepositsAmount,2,-1,0.0
30834,array_type_dynamic,Winners,5,-1,0.0
30835,uint256,preIcoTokens,3,-1,0.0
30836,mapping_type_static,Balanceof,1,-1,0.0
30837,user_define_contract,callAddr,1,-1,0.0
30838,uint256,History,1,-1,0.0
30839,uint256,Round,7,700,0.0
30840,address,fundTarget,5,-1,0.0
30841,mapping_type_static,storedProfit,8,5233,0.0
30842,uint256,DEV_TAX,1,-1,0.0
30843,mapping_type_static,Uint8,4,-1,0.0
30844,uint8,totalHolders,4,-1,0.0
30845,uint256,winningsLimit,2,-1,0.0
30846,uint256,participantLimit,2,-1,0.0
30847,address,balance,2,-1,0.0
30848,mapping_type_static,ProfitOrLoss,8,649,0.0
30849,uint256,didWithdrawCollateral,2,-1,0.0
30850,uint256,outlierAdder,2,-1,0.0
30851,uint8,throwOnGasRefundFail,2,-1,0.0
30852,uint8,isManualTradingAllowed,8,3218,0.0
30853,uint256,minimumCollateralInEthAmount,5,-1,0.0
30854,address,_signer,2,-1,0.0
30855,address,_provider,2,-1,0.0
30856,uint256,totalEth_,4,-1,0.0
30857,uint256,minBetAmount,4,-1,0.0
30858,address,authorizedAddress,3,-1,0.0
30859,mapping_type_static,kycPassed,2,-1,0.0
30860,uint256,currentHighestBid,1,-1,0.0
30861,user_define_contract,approveAndCall,1,-1,0.0
30862,mapping_type_static,accountNumber,1,-1,0.0
30863,mapping_type_static,contractsApprovedList,1,-1,0.0
30864,address,gameManagerSecondary,2,-1,0.0
30865,address,gameManagerPrimary,2,-1,0.0
30866,uint256,FeeInWei,1,-1,0.0
30867,uint256,transferTimeout,4,-1,0.0
30868,uint256,rndInit_,2,-1,0.0
30869,uint256,rndInc_,1,-1,0.0
30870,uint256,registrationFee_,1,-1,0.0
30871,uint256,aid,1,-1,0.0
30872,uint256,dailyCount,2,-1,0.0
30873,mapping_type_static,Records,2,-1,0.0
30874,array_type_dynamic,amountList,1,-1,0.0
30875,user_define_contract,dgsToken,1,-1,0.0
30876,uint256,totalIds,1,-1,0.0
30877,bool,TokenTransferable,1,-1,0.0
30878,address,strategy,2,-1,0.0
30879,uint8,whitelisted,1,-1,0.0
30880,mapping_type_static,rentings,1,-1,0.0
30881,address,platformCreator,5,-1,0.0
30882,uint8,canDistribution,1,-1,0.0
30883,user_define_contract,bonusContract,1,-1,0.0
30884,uint256,platformFeeRate,4,-1,0.0
30885,uint256,roomFeeRate,4,-1,0.0
30886,uint256,VaultInterestPerDay,7,877,0.0
30887,mapping_type_static,investedDDT,6,3090,0.0
30888,uint256,totalStoredDDT,6,5812,0.0
30889,uint256,totalAffiliateDDT,6,5651,0.0
30890,array_type_dynamic,publishers,1,-1,0.0
30891,array_type_dynamic,hashes,2,-1,0.0
30892,array_type_dynamic,descriptions,1,-1,0.0
30893,array_type_dynamic,scores,1,-1,0.0
30894,uint256,totalTokensAllocated,10,5831,0.0
30895,uint8,safeMode,3,-1,0.0
30896,address,forwarderAddress,8,2634,0.0
30897,address,privateCreation,1,-1,0.0
30898,bool,isFueled,1,-1,0.0
30899,uint256,minTokensToCreate,1,-1,0.0
30900,mapping_type_static,allChannels,2,-1,0.0
30901,uint256,ticket,1,-1,0.0
30902,uint256,all,18,1181,0.0
30903,user_define_contract,compound,15,1856,0.0
30904,array_type_dynamic,knownTokens,14,3358,0.0
30905,uint256,topNumber,3,-1,0.0
30906,uint256,feeInterval,1,-1,0.0
30907,bool,isPresaleActive,5,-1,0.0
30908,mapping_type_static,isAllowedToSend,2,-1,0.0
30909,mapping_type_static,whitelist_,3,-1,0.0
30910,address,oasis,1,-1,0.0
30911,uint256,decimal_,1,-1,0.0
30912,address,emergency,1,-1,0.0
30913,uint256,remainingBalance,1,-1,0.0
30914,array_type_dynamic,converters,1,-1,0.0
30915,array_type_dynamic,states,1,-1,0.0
30916,uint256,timeLength,2,-1,0.0
30917,mapping_type_static,bonusBalance,1,-1,0.0
30918,mapping_type_static,mainBalance,1,-1,0.0
30919,address,etherReceiver,3,-1,0.0
30920,bool,adminsInitialized,1,-1,0.0
30921,array_type_dynamic,adminsForIndex,4,-1,0.0
30922,array_type_dynamic,superAdminsForIndex,4,-1,0.0
30923,uint8,upgraded,2,-1,0.0
30924,mapping_type_static,authorizeTransaction,1,-1,0.0
30925,address,MultisigWallet,4,-1,0.0
30926,address,UniswapAddress,3,-1,0.0
30927,address,WethTokenAddress,1,-1,0.0
30928,array_type_dynamic,ReportCount,1,-1,0.0
30929,array_type_dynamic,Key,1,-1,0.0
30930,mapping_type_static,excludeAccount,2,-1,0.0
30931,uint8,PoolState,4,-1,0.0
30932,bool,Restricted,4,-1,0.0
30933,uint256,MinContribution,4,-1,0.0
30934,mapping_type_static,pendingWithdrawalForAddress,1,-1,0.0
30935,uint256,endOfGame,1,-1,0.0
30936,uint256,hostFeeDivisor,1,-1,0.0
30937,uint256,rolloverDivisor,1,-1,0.0
30938,uint256,nextGameHostFeeDivisor,1,-1,0.0
30939,uint256,nextGameRolloverDivisor,1,-1,0.0
30940,uint256,freezeNum,1,-1,0.0
30941,string,logo,2,-1,0.0
30942,mapping_type_static,cliff,3,-1,0.0
30943,mapping_type_static,duration,3,-1,0.0
30944,mapping_type_static,start,3,-1,0.0
30945,mapping_type_static,Released,1,-1,0.0
30946,string,proof,1,-1,0.0
30947,uint256,targetTime,1,-1,0.0
30948,uint256,_index,1,-1,0.0
30949,array_type_static,proxyOwner,1,-1,0.0
30950,bool,second,1,-1,0.0
30951,uint256,ref,1,-1,0.0
30952,uint256,kurs,1,-1,0.0
30953,bool,transmitStatus,4,-1,0.0
30954,address,application,2,-1,0.0
30955,mapping_type_static,Inviter,4,-1,0.0
30956,uint8,n,1,-1,0.0
30957,uint8,m,1,-1,0.0
30958,bytes8,finalValue,1,-1,0.0
30959,uint256,minBlockPurchaseInOneGo,2,-1,0.0
30960,user_define_contract,whitelistAddr,4,-1,0.0
30961,array_type_dynamic,Message,2,-1,0.0
30962,uint8,ExpectedRate,1,-1,0.0
30963,bool,isSellable,3,-1,0.0
30964,bool,stopPreICO,4,-1,0.0
30965,uint128,preICOTokenRemaining,9,4443,0.0
30966,uint128,preICOTokenReward,9,4444,0.0
30967,uint256,donationsCount,9,2291,0.0
30968,bool,ICOStarted,1,-1,0.0
30969,user_define_contract,preico,8,4475,0.0
30970,bool,canGiveMoneyBack,8,1639,0.0
30971,bool,storageInitialized,2,-1,0.0
30972,uint256,nextNonce,1,-1,0.0
30973,user_define_contract,AUTHORITY,10,7,0.0
30974,address,sump,1,-1,0.0
30975,mapping_type_static,approvedTokenContracts,9,1286,0.0
30976,mapping_type_static,approvedOBOs,3,-1,0.0
30977,user_define_contract,TrustLog,1,-1,0.0
30978,uint256,arbitrationFee,2,-1,0.0
30979,address,arbitrationAddress,2,-1,0.0
30980,user_define_contract,tokenSell,1,-1,0.0
30981,user_define_contract,tokenBuy,1,-1,0.0
30982,mapping_type_static,howMany,2,-1,0.0
30983,bool,premiumOpen,1,-1,0.0
30984,mapping_type_static,recordGet,2,-1,0.0
30985,mapping_type_static,icoAmount,1,-1,0.0
30986,uint256,todayNum,1,-1,0.0
30987,uint32,totalSupply_,1,-1,0.0
30988,uint256,Reward,3,-1,0.0
30989,address,cto,7,2024,0.0
30990,uint256,minEthRequired,1,-1,0.0
30991,uint256,extraAmount,2,-1,0.0
30992,mapping_type_static,Refund,1,-1,0.0
30993,mapping_type_static,Blacklist,5,-1,0.0
30994,user_define_contract,gameContract,11,2771,0.0
30995,mapping_type_static,checkWhiteList,1,-1,0.0
30996,bool,distributionState,2,-1,0.0
30997,uint256,preSaleCount,1,-1,0.0
30998,uint256,unitPrice,11,5996,0.0
30999,uint256,valueToSend,5,-1,0.0
31000,uint8,canExchange,2,-1,0.0
31001,bool,safe,1,-1,0.0
31002,mapping_type_dynamic,responses,1,-1,0.0
31003,uint256,creatorShare,2,-1,0.0
31004,uint256,ownerShare,2,-1,0.0
31005,uint256,tokensInEth,4,-1,0.0
31006,int8,status,2,-1,0.0
31007,bool,isETH,2,-1,0.0
31008,bool,isWorking,8,3300,0.0
31009,bool,isMaxCapEnabled,8,3220,0.0
31010,address,TVTokenAddress,1,-1,0.0
31011,mapping_type_static,hashToBlockNumber,1,-1,0.0
31012,user_define_contract,Contributors,9,178,0.0
31013,uint256,rid,8,4877,0.0
31014,mapping_type_static,etherContributions,1,-1,0.0
31015,address,object,3,-1,0.0
31016,bool,freeTransfer,4,-1,0.0
31017,address,coowner,5,-1,0.0
31018,address,temp,1,-1,0.0
31019,array_type_dynamic,weddingMaster,1,-1,0.0
31020,uint256,masterFee,15,3687,0.0
31021,address,MasterAddress,28,518,0.0
31022,uint256,commisionFee,1,-1,0.0
31023,address,n,1,-1,0.0
31024,mapping_type_static,lastDrip,1,-1,0.0
31025,uint256,rewardsPercent,1,-1,0.0
31026,user_define_contract,disburser,1,-1,0.0
31027,uint8,boughtTokens,2,-1,0.0
31028,uint256,rewardFee,1,-1,0.0
31029,address,payoutAddress,5,-1,0.0
31030,uint256,priceWEI,1,-1,0.0
31031,uint256,cool,1,-1,0.0
31032,uint256,SplitRate,1,-1,0.0
31033,mapping_type_static,isReceiver,4,-1,0.0
31034,uint8,DECIMALS,1,-1,0.0
31035,uint256,revealedCurves,1,-1,0.0
31036,uint8,num,2,-1,0.0
31037,uint256,_seed,2,-1,0.0
31038,mapping_type_static,_positions,1,-1,0.0
31039,uint256,requiredBalance,2,-1,0.0
31040,uint32,currentJackpot,1,-1,0.0
31041,mapping_type_static,Cities,1,-1,0.0
31042,uint256,exchangerate,4,-1,0.0
31043,uint16,Left,2,-1,0.0
31044,uint256,beerAndHookersCap,1,-1,0.0
31045,uint256,shitRate,1,-1,0.0
31046,uint256,totalTokenLocked,8,5827,0.0
31047,mapping_type_static,Level,1,-1,0.0
31048,mapping_type_static,TotalAmount,2,-1,0.0
31049,array_type_dynamic,dataLength,1,-1,0.0
31050,address,viewTokenContractAddress,2,-1,0.0
31051,bool,isTradable,2,-1,0.0
31052,uint256,winnerOffset,2,-1,0.0
31053,uint256,totalLength,2,-1,0.0
31054,mapping_type_static,playerLengths,2,-1,0.0
31055,mapping_type_dynamic,ContractVersionCount,2,-1,0.0
31056,uint256,currentVolume,4,-1,0.0
31057,uint256,minProfit,12,3871,0.0
31058,uint256,buyTotal,2,-1,0.0
31059,uint256,numFunders,1,-1,0.0
31060,mapping_type_static,accountAddress,3,-1,0.0
31061,uint256,AVAILABLE_REFERRAL_SUPPLY,1,-1,0.0
31062,uint256,AVAILABLE_WHITE_LISTING_SUPPLY,1,-1,0.0
31063,uint256,AVAILABLE_BOUNTY_SUPPLY,2,-1,0.0
31064,address,deployerWallet,3,-1,0.0
31065,address,affiliateWallet,1,-1,0.0
31066,uint256,minRewardAmount,1,-1,0.0
31067,user_define_contract,e2d,5,-1,0.0
31068,user_define_contract,uni,6,5986,0.0
31069,uint256,required_votes,1,-1,0.0
31070,uint256,maxNumberOfKeys,1,-1,0.0
31071,mapping_type_static,TokenIdFor,1,-1,0.0
31072,uint256,keyPrice,2,-1,0.0
31073,array_type_dynamic,numberOfOwners,1,-1,0.0
31074,user_define_contract,buyTickets,1,-1,0.0
31075,uint256,currentSize,6,2066,0.0
31076,uint256,exchangeweight,1,-1,0.0
31077,uint256,createHeight,1,-1,0.0
31078,uint256,totalDrawETH,1,-1,0.0
31079,uint256,intervalHours,6,3079,0.0
31080,uint8,transactionFee,13,5913,0.0
31081,uint256,timeDeploy,5,-1,0.0
31082,mapping_type_static,b,1,-1,0.0
31083,mapping_type_static,staff,2,-1,0.0
31084,array_type_dynamic,Hunters,2,-1,0.0
31085,uint8,pausedByAttorney,4,-1,0.0
31086,uint256,totalDebt,3,-1,0.0
31087,uint256,liquidationPenalty,3,-1,0.0
31088,uint256,totalCollateral,3,-1,0.0
31089,uint8,totalAmbassadors,2,-1,0.0
31090,uint256,totalPrivateSaleTokens,2,-1,0.0
31091,address,privateSaleContract,1,-1,0.0
31092,mapping_type_static,payoutOf,2,-1,0.0
31093,mapping_type_static,airdropAmount,1,-1,0.0
31094,uint256,sentAmount,1,-1,0.0
31095,address,plugin,4,-1,0.0
31096,array_type_dynamic,numberOfItems,4,-1,0.0
31097,mapping_type_static,unlockedBalanceOf,1,-1,0.0
31098,uint256,initialReleaseTime,1,-1,0.0
31099,mapping_type_dynamic,SellerOfToken,4,-1,0.0
31100,uint256,priceOfOfficalCardSold,2,-1,0.0
31101,mapping_type_static,gold,4,-1,0.0
31102,address,teamW,3,-1,0.0
31103,uint256,timeUnlock,3,-1,0.0
31104,user_define_contract,multisig,3,-1,0.0
31105,array_type_dynamic,lighthouses,1,-1,0.0
31106,mapping_type_static,TokenById,2,-1,0.0
31107,mapping_type_static,totalExchanged,2,-1,0.0
31108,address,testAddr,1,-1,0.0
31109,address,landlord,2,-1,0.0
31110,mapping_type_static,signatures,1,-1,0.0
31111,uint256,cycleTime,1,-1,0.0
31112,user_define_contract,usdOracle,1,-1,0.0
31113,address,mintAccount,1,-1,0.0
31114,address,devAccount,1,-1,0.0
31115,address,cioAddress,4,-1,0.0
31116,uint256,msgValue,1,-1,0.0
31117,uint256,sentWithin24Hours,1,-1,0.0
31118,uint256,maximumDailyTransferLimit,1,-1,0.0
31119,uint256,minPurchaseInWei,6,3873,0.0
31120,mapping_type_static,eventContractAddress,1,-1,0.0
31121,mapping_type_dynamic,countOfDeedsByOwner,1,-1,0.0
31122,uint256,countOfDeeds,1,-1,0.0
31123,array_type_dynamic,countOfOwners,1,-1,0.0
31124,address,node_address,1,-1,0.0
31125,uint256,totalPresaleSupply,2,-1,0.0
31126,uint256,c3,1,-1,0.0
31127,mapping_type_static,v,1,-1,0.0
31128,mapping_type_static,v2,1,-1,0.0
31129,address,master2,2,-1,0.0
31130,bool,gameEnd,1,-1,0.0
31131,uint256,totalNumber,3,-1,0.0
31132,uint256,msgvalue,1,-1,0.0
31133,uint256,iteration,1,-1,0.0
31134,bool,claimingDisabled,1,-1,0.0
31135,string,imageUrl,1,-1,0.0
31136,string,fundName,1,-1,0.0
31137,mapping_type_static,balance_of,2,-1,0.0
31138,uint256,latestRound,1,-1,0.0
31139,mapping_type_static,recordedCoinSupplyForRound,1,-1,0.0
31140,mapping_type_static,roundFees,1,-1,0.0
31141,uint256,totalWhitelisted,4,-1,0.0
31142,bool,claimingEnabled,1,-1,0.0
31143,uint256,airDropRate,3,-1,0.0
31144,uint256,airdropRatio,1,-1,0.0
31145,uint256,airdropValue,1,-1,0.0
